Date,User,Tweet,clean_tweets
2022-09-04 08:05:51+00:00,@TheFlash_tuwei,@alexmwanzo @KCBGroup Bwana @KeEquityBank imeniaibisha thrice bana.Such an embarrassing moment.,Bwana imeniaibisha thrice bana.Such embarrassing moment.
2022-09-04 07:59:25+00:00,josse camargo,"@alexmwanzo @KCBGroup @KCBGroup nafinya *225#ku check my balance but haileti,like before.previously checking balanc… https://t.co/z8nQxJvPke","nafinya *225#ku check balance haileti,like before.previously checking balanc…"
2022-09-04 07:56:23+00:00,Kj Mpoa,"@Sk_kariz @Coopbankenya @KCBGroup KCB is a let down,I was there too.","KCB let down,I too."
2022-09-04 07:52:39+00:00,Duncan Ndichu 🇰🇪🇰🇪,@KCBGroup Movies toooo,Movies toooo
2022-09-04 07:49:50+00:00,Call Me Wayua,"@alexmwanzo @KCBGroup Na Equity je?
Unataka kulipa bill unakumbuka hukubeba Equitel line. Unangojea code haikuji.",Na Equity je? Unataka kulipa bill unakumbuka hukubeba Equitel line. Unangojea code haikuji.
2022-09-04 07:47:17+00:00,RAO 2022,@KCBGroup prints at Kshs250 per page. https://t.co/Um1onX83zq,prints Kshs250 per page.
2022-09-04 07:15:30+00:00,EARNEST MANANGA Jr™,@ReinsyB @kiptum_joash @KCBGroup Are you sure?,Are sure?
2022-09-04 07:08:45+00:00,HassanHassan,@EarnestMananga @kiptum_joash @KCBGroup You have never face the problem that's why ..you will cry,You never face problem that's ..you cry
2022-09-04 07:06:08+00:00,𝑱𝒓,"@alexmwanzo @KCBGroup We mzee, hujui StanChart wako na app?","We mzee, hujui StanChart wako na app?"
2022-09-04 07:04:04+00:00,Newcastle fc,@alexmwanzo @KCBGroup Tumia USsd code ndio hukuwa accurate,Tumia USsd code ndio hukuwa accurate
2022-09-04 06:59:52+00:00,HassanHassan,@CEOobadiila @kiptum_joash @KCBGroup You have never lost,You never lost
2022-09-04 06:54:27+00:00,GuinnessKubwa™,@adraine1630 @alexmwanzo @KCBGroup @StanChartKE I can testify for @StanbicKE opened account while abroad all throug… https://t.co/K7TZOSlnaq,I testify opened account abroad throug…
2022-09-04 06:52:22+00:00,mwizi,@Safaricom_Care @KCBGroup skia ile upuzi safaricom inaongea saii,skia ile upuzi safaricom inaongea saii
2022-09-04 06:50:33+00:00,999 ♉,@alexmwanzo @KCBGroup Tafta dem kwanza!,Tafta dem kwanza!
2022-09-04 06:45:16+00:00,SK,@kj_mpoa @Coopbankenya Am @KCBGroup for 7years n I got a very big disappointment with them,Am 7years n I got big disappointment
2022-09-04 06:44:36+00:00,hmmm,"@kiptum_joash @KCBGroup is a big scam ,notice how all othe banks mentioned here have tried to reach out to the aggr… https://t.co/jprHT1mt9O","big scam ,notice othe banks mentioned tried reach aggr…"
2022-09-04 06:29:55+00:00,Gale-dertu Finest,@kiptum_joash Am actually feeling your pain for I was once a victim where by I was forced to pay ksh  5000 at… https://t.co/pJqeXK3ApF,Am actually feeling pain I victim I forced pay ksh 5000 at…
2022-09-04 06:29:37+00:00,Orina Orina,@alexmwanzo @KCBGroup KCB have invested in safari rally but kwa mobile banking and digital banking is where they to… https://t.co/XHsuUu3Pkc,KCB invested safari rally kwa mobile banking digital banking to…
2022-09-04 06:26:38+00:00,KCB Group,@_wangereka1 Checking. ^JK,Checking. ^JK
2022-09-04 06:25:53+00:00,Equity Bank Kenya,"@Machumphreykur1 @alexmwanzo @KCBGroup Hello Kuria, we're truly sorry to hear about your experience. We can confirm… https://t.co/aMjm9LdkU9","Hello Kuria, we're truly sorry hear experience. We confirm…"
2022-09-04 06:24:21+00:00,Stormy Weather,@KCBGroup Wee admin...... https://t.co/RryAY761HI,Wee admin......
2022-09-04 06:23:09+00:00,KCB Group,"@kenyanjohi Hello , kindly try now and revert . ^JK","Hello , kindly try revert . ^JK"
2022-09-04 06:22:36+00:00,Griselda Boi,@KCBGroup check DM,check DM
2022-09-04 06:22:08+00:00,Oxymoron,@alexmwanzo @KCBGroup Kule I&amp;M they help you save better by ensuring they text you on friday that the app is underg… https://t.co/eifSBhRVSF,Kule I&amp;M help save better ensuring text friday app underg…
2022-09-04 06:21:58+00:00,Isoe©,"@alexmwanzo @KCBGroup Not being biased bro,but for mobile banking @DTBKenya ndio mambo yote. Seemless banking ata ukiwa wapi bora uko na net","Not biased bro,but mobile banking ndio mambo yote. Seemless banking ata ukiwa wapi bora uko na net"
2022-09-04 06:19:15+00:00,BlackHawk,@KaleNeyole @alexmwanzo @KCBGroup 😄😄😄 malisa,😄😄😄 malisa
2022-09-04 06:19:05+00:00,Tyrrick🇰🇪,😂😂😂😂 https://t.co/aSjZYK4TMw,😂😂😂😂
2022-09-04 06:18:09+00:00,KCB Group,@NassirSharifff We are bankers🤣. ^JK,We bankers🤣. ^JK
2022-09-04 06:16:25+00:00,Willis Owiti,@AdoyoEvans @MwangoCapital @MihrThakar @kasiva_mutisya @NSE_PLC @NSE_Investors @mytradesignals @ChiboliS @KCBGroup… https://t.co/1aWRq8C0uL,…
2022-09-04 06:15:31+00:00,Abojani Investment🇰🇪🇺🇬🇹🇿,@Ole_Naipota @KCBGroup @KeEquityBank thank you,thank
2022-09-04 06:12:41+00:00,Ole Naipota,@TheAbojani @KCBGroup Equity Bank also has a commercial office there @KeEquityBank,Equity Bank also commercial office
2022-09-04 06:11:24+00:00,kiks.,"@KCBGroup why are KCB iBank transactions getting rejected?
Also, despite system upgrades every other week the KCB i… https://t.co/2ptLSFQJ8T","KCB iBank transactions getting rejected? Also, despite system upgrades every week KCB i…"
2022-09-04 06:10:29+00:00,"Joseph Mumo Philip, MKISM","@alexmwanzo @KCBGroup Karibu @NCBABankKenya 
#Go_for_it",Karibu #Go_for_it
2022-09-04 06:09:55+00:00,Nassir Sharif,@KCBGroup KCB are  you muslims?,KCB muslims?
2022-09-04 06:09:10+00:00,Mr MBAVU,@Murakariuki @AbsaKenya I think @KCBGroup Charges as well. Not sure how much per page though.,I think Charges well. Not sure much per page though.
2022-09-04 06:07:06+00:00,ENG. Tharau Kuria,"@alexmwanzo @KCBGroup Sometime back, i was in bata, masaa ikiwa ni ya ngilu. Men, i had to ask money from a friend.… https://t.co/FQqczVflbL","Sometime back, bata, masaa ikiwa ni ya ngilu. Men, ask money friend.…"
2022-09-04 05:56:24+00:00,Cal,"@alexmwanzo @KCBGroup And that’s where Absa comes in ,the best!","And that’s Absa comes ,the best!"
2022-09-04 05:56:01+00:00,joshua mwiti,@KCBGroup what am I reading here?,I reading here?
2022-09-04 05:52:58+00:00,🅕🅔🅛🅘🅧 🅦🅔🅑🅔🅡 🇰🇪,@elibahati1 @OtinaEvans1 @alexmwanzo @KCBGroup Thanks,Thanks
2022-09-04 05:52:43+00:00,🅕🅔🅛🅘🅧 🅦🅔🅑🅔🅡 🇰🇪,@NeddoTatayo @OtinaEvans1 @alexmwanzo @KCBGroup Thanks,Thanks
2022-09-04 05:44:37+00:00,Hassan Mohammed,😂😂😂😂 https://t.co/nceCgxloTv,😂😂😂😂
2022-09-04 05:40:12+00:00,The Dreamchaser,"@malloheddyson1 @KCBGroup Najua huko DM amekuambia Visit your  KCB Branch for activation.😂😂

Useless",Najua huko DM amekuambia Visit KCB Branch activation.😂😂 Useless
2022-09-04 05:35:57+00:00,贾哈尔,"@alexmwanzo @KCBGroup App misbehaves when you need it the most, switch to ussd app iki leta noma.","App misbehaves need most, switch ussd app iki leta noma."
2022-09-04 05:31:15+00:00,TurboDiesel,@MutindaRay @KCBGroup Am sorry my English isn't up to your standard please don't deny me food,Am sorry English standard please deny food
2022-09-04 05:29:14+00:00,R2-D2,Haha https://t.co/rdkuer5T30,Haha
2022-09-04 05:28:58+00:00,Wan Stan,@alexmwanzo @KCBGroup @AbsaKenya 😂😂😂,😂😂😂
2022-09-04 05:28:46+00:00,njiri,@KCBGroup Dutch Grand Prix,Dutch Grand Prix
2022-09-04 05:28:04+00:00,Plug 🔌,@KCBGroup @his_latte @alexmwanzo @KaleNeyole 😂,😂
2022-09-04 05:27:44+00:00,Kanjama village,@alexmwanzo @KCBGroup Have you tried fuliza,Have tried fuliza
2022-09-04 05:27:19+00:00,Eric Mutinda,"@alexmwanzo @KCBGroup Kama hii kizungu ndio ulikua unaoperate nayo, what do you expect?","Kama hii kizungu ndio ulikua unaoperate nayo, expect?"
2022-09-04 05:24:10+00:00,Madofolo🇰🇪,"@alexmwanzo @KCBGroup UnderTheMatress Bank is the best. Never failed me. Secure, accessible, no need for technology.","UnderTheMatress Bank best. Never failed me. Secure, accessible, need technology."
2022-09-04 05:21:44+00:00,TurboDiesel,@Stan_Subru @KCBGroup @AbsaKenya Ha no thanks my relationship  with @KCBGroup if perfect,Ha thanks relationship perfect
2022-09-04 05:19:59+00:00,KCB Group,@KaleNeyole 🤣🤣 ^JK,🤣🤣 ^JK
2022-09-04 05:18:53+00:00,Wan Stan,@alexmwanzo @KCBGroup Kuja @AbsaKenya hatuna izo mashida.,Kuja hatuna izo mashida.
2022-09-04 05:18:02+00:00,P_jnr,@DixonNungoh @Murakariuki @AbsaKenya @KCBGroup @KCBGroup  same WhatsApp group they charge and only give hard copy,WhatsApp group charge give hard copy
2022-09-04 05:16:17+00:00,DataScienctist_Charles,"@alexmwanzo @KCBGroup Tegemea KCB Kwa matatu, ndo utajua hujui","Tegemea KCB Kwa matatu, ndo utajua hujui"
2022-09-04 05:12:50+00:00,mr category 5,kutuliza tu na movie za blasphemy https://t.co/VBM8lEeWdL,kutuliza tu na movie za blasphemy
2022-09-04 05:10:21+00:00,Lemaiyian Jr,@bssigeib @alexmwanzo @KCBGroup @NCBABankKenya Sina maoni 🤣🤣🤣,Sina maoni 🤣🤣🤣
2022-09-04 05:10:04+00:00,Kayte Shierow,@KCBGroup will embarrass you katikati ya mchana. Already did for me 3 times last week https://t.co/qTp9b0YOIH,embarrass katikati ya mchana. Already 3 times last week
2022-09-04 05:08:13+00:00,KCB Group,@LGachegua @alexmwanzo 🤣🤣 ^JK,🤣🤣 ^JK
2022-09-04 05:05:35+00:00,Db cooper,@KCBGroup @alexmwanzo Ama awaletee battery kencom branch🤣🤣,Ama awaletee battery kencom branch🤣🤣
2022-09-04 05:04:47+00:00,Db cooper,@alexmwanzo @KCBGroup 🤣🤣🤣,🤣🤣🤣
2022-09-04 05:04:14+00:00,Michael,@KCBGroup @alexmwanzo @KaleNeyole 😂😂😂😂😂😂😂😂,😂😂😂😂😂😂😂😂
2022-09-04 05:01:43+00:00,KCB Group,@nyaayoJr @alexmwanzo Done. ^JK,Done. ^JK
2022-09-04 05:00:43+00:00,KCB Group,"@MaryZenelle Hi, kindly delete your personal details from our timeline which is public due to security concerns. Pl… https://t.co/MaZCQCpgCU","Hi, kindly delete personal details timeline public due security concerns. Pl…"
2022-09-04 04:59:43+00:00,Jamal Nungoh.,"@fabpH7 @2KcbGroup @KCBGroup @KCBCare Ooooooooooooh.
🤭🤭🤭🤭🤭🤭🤭",Ooooooooooooh. 🤭🤭🤭🤭🤭🤭🤭
2022-09-04 04:57:10+00:00,zenelle mary,"@KCBGroup @2030Ernest @jamesila My name is Zenelle Mary Atieno Odhiambo
Acc no 1282630539",My name Zenelle Mary Atieno Odhiambo Acc 1282630539
2022-09-04 04:56:22+00:00,The council of Ricks🕖,@alexmwanzo @KCBGroup Ubaya ya kukua mtu wa scrap metal 😂,Ubaya ya kukua mtu wa scrap metal 😂
2022-09-04 04:54:53+00:00,Duke of Njoro,"@alexmwanzo @KCBGroup ""mum nimechapwa na friend yangu""
Mum: ""Wewe kwani huna mikono""
😂😂😂😂","""mum nimechapwa na friend yangu"" Mum: ""Wewe kwani huna mikono"" 😂😂😂😂"
2022-09-04 04:53:10+00:00,bigman,@alexmwanzo @KCBGroup I am your friend too-follow back rafiki,I friend too-follow back rafiki
2022-09-04 04:53:00+00:00,zenelle mary,"@KCBGroup @2030Ernest @jamesila My account number is 
1282630539",My account number 1282630539
2022-09-04 04:49:12+00:00,KCB Group,@MaryZenelle @2030Ernest @jamesila Kindly DM your details . ^JK,Kindly DM details . ^JK
2022-09-04 04:47:12+00:00,Momanyi,@KCBGroup Kindly check my response and act,Kindly check response act
2022-09-04 04:46:53+00:00,D Ξ N N I O,"@KCBGroup unaendanga kutumia msee doh wanakushow FAILED,unajaribu tena 16 times bado wanasema FAILED,unaamua kulipa… https://t.co/T30XPs4q98","unaendanga kutumia msee doh wanakushow FAILED,unajaribu tena 16 times bado wanasema FAILED,unaamua kulipa…"
2022-09-04 04:44:46+00:00,Dullah,@alexmwanzo @KCBGroup @KaleNeyole 🤣🤣🤣🤣,🤣🤣🤣🤣
2022-09-04 04:43:50+00:00,zenelle mary,"@KCBGroup @2030Ernest @jamesila Hallo , I sent money to the wrong number , kindly please help me reverse the amount… https://t.co/r9geDEc1as","Hallo , I sent money wrong number , kindly please help reverse amount…"
2022-09-04 04:43:35+00:00,TurboDiesel,@nyaayoJr @KCBGroup Looks like it- but this guys are my friends,Looks like it- guys friends
2022-09-04 04:42:53+00:00,bigman,@alexmwanzo @KCBGroup Go home where your family loves you 😂,Go home family loves 😂
2022-09-04 04:42:25+00:00,zenelle mary,"@KCBGroup @jamesila Hello I sent money to the wrong number ,kindly help me reverse it .9I48DJTI36 completed.KES 200… https://t.co/hmzhS37TXA","Hello I sent money wrong number ,kindly help reverse .9I48DJTI36 completed.KES 200…"
2022-09-04 04:41:27+00:00,Del Luna🌙,😂😂😂 https://t.co/kXufSUX4pr,😂😂😂
2022-09-04 04:40:48+00:00,KCB Group,@dalmaskinara Checking  ^JK,Checking ^JK
2022-09-04 04:40:34+00:00,k@monjo,Tears 😂 https://t.co/en1QvMdxYk,Tears 😂
2022-09-04 04:40:20+00:00,Mishyclinton ke,@AbsaKenya @Murakariuki @AbsaSouthAfrica  inadhani ati ni kila mtu ako na pesa za kupeana watu kujeni huku @KCBGroup  the best ever,inadhani ati ni kila mtu ako na pesa za kupeana watu kujeni huku best ever
2022-09-04 04:39:25+00:00,OBIZEE,@LGachegua @NurseKipkoech @alexmwanzo @KCBGroup exactly. Quite annoying,exactly. Quite annoying
2022-09-04 04:39:16+00:00,TurboDiesel,Hahahah namaliswa hadi na @KCBGroup https://t.co/fJtBdA2alc,Hahahah namaliswa hadi na
2022-09-04 04:38:30+00:00,🇰🇪,@Chris_Nogawist @_fels1 @alexmwanzo @KCBGroup Ungewaachia huyo babes washikile instead,Ungewaachia huyo babes washikile instead
2022-09-04 04:36:14+00:00,Momanyi,"@KCBGroup , Good morning. Kindly check DM",", Good morning. Kindly check DM"
2022-09-04 04:36:11+00:00,𝓚𝓸𝓼𝓰𝓮𝔂 𝓚𝓖.,"J120 getting mutilated day by day, last weekend mguu ilienda (now it's 3-legged), today KCB imeratify sale of it's… https://t.co/CtLXiaLGkg","J120 getting mutilated day day, last weekend mguu ilienda (now 3-legged), today KCB imeratify sale it's…"
2022-09-04 04:32:41+00:00,TurboDiesel,@KCBGroup @KaleNeyole Hahahaha mnitumie kakitu bana niko mbaya saiti,Hahahaha mnitumie kakitu bana niko mbaya saiti
2022-09-04 04:31:33+00:00,KCB Group,@alexmwanzo @KaleNeyole 😄 umejaribu ile option umepatiwa kuhusu Prado? ^RM,😄 umejaribu ile option umepatiwa kuhusu Prado? ^RM
2022-09-04 04:30:12+00:00,Salman Haadi 🇸🇴🇰🇪,@kiptum_joash @KCBGroup,
2022-09-04 04:29:44+00:00,Oxymoron ®,@KCBGroup Ibank,Ibank
2022-09-04 04:29:41+00:00,KCB Group,"@malloheddyson1 Hello, please share via DM a screenshot of the error for assistance.  ^RM","Hello, please share via DM screenshot error assistance. ^RM"
2022-09-04 04:28:37+00:00,TurboDiesel,@KaleNeyole @KCBGroup We mzee 😅,We mzee 😅
2022-09-04 04:27:18+00:00,Earnesto Luicze,@KCBGroup Endeni kanisa bana,Endeni kanisa bana
2022-09-04 04:26:36+00:00,malloh eddyson,@KCBGroup My app PIN isnt working what could be problem ?,My app PIN isnt working could problem ?
2022-09-04 04:24:10+00:00,KCB Group,@teryadagala Hello which platform are you transaction from ? ^JK,Hello platform transaction ? ^JK
2022-09-04 04:23:02+00:00,Db cooper,@alexmwanzo @KCBGroup 🤣uza battery ya Prado,🤣uza battery ya Prado
2022-09-04 04:21:10+00:00,Oxymoron ®,"@KCBGroup @nocci_space My transactions getting rejected, why?","My transactions getting rejected, why?"
2022-09-04 04:18:01+00:00,Duke of Njoro,@NurseKipkoech @AltonOdhiambo @alexmwanzo @KCBGroup Walisema utembee any branch you fill a pin reset form.,Walisema utembee branch fill pin reset form.
2022-09-04 04:17:26+00:00,#𝙎𝙏𝘼𝙔𝙃𝙄70,@alexmwanzo @KCBGroup Wako pia na ile upuzi ingine ati transactions made into your account past 8pm don't reflect t… https://t.co/eCyE0V7xbu,Wako pia na ile upuzi ingine ati transactions made account past 8pm reflect t…
2022-09-04 04:06:53+00:00,KCB Group,@nocci_space 🤔🤔 ^GL,🤔🤔 ^GL
2022-09-04 04:05:36+00:00,_urban47,@KCBGroup ...endeni kanisa mtoe sadaka ata. https://t.co/gcuD6Zbmwn,...endeni kanisa mtoe sadaka ata.
2022-09-04 04:00:17+00:00,George,@adraine1630 @alexmwanzo @KCBGroup @StanChartKE Paid partnership?,Paid partnership?
2022-09-04 04:00:01+00:00,KCB Group,Whoever came up with SINday school… very unethical chap that. Tukae home and chill leo. Mnawatch nini? https://t.co/qw1z0KJwCM,Whoever came SINday school… unethical chap that. Tukae home chill leo. Mnawatch nini?
2022-09-04 03:54:03+00:00,Taps,@alexmwanzo @KCBGroup @NCBABankKenya has the best app. Very fast and low downtime,best app. Very fast low downtime
2022-09-04 03:50:02+00:00,Patròn,@alexmwanzo @KCBGroup KCB app is the worst,KCB app worst
2022-09-04 01:44:49+00:00,VINCENT KIMUTAI,"@alexmwanzo @KCBGroup I told them to work on it but they didn't. They so me for the small account holder that I am, I quit.","I told work didn't. They small account holder I am, I quit."
2022-09-04 01:39:50+00:00,Mzii,"@kiptum_joash @KCBGroup is a trash! Asked them to change my mobile bank number 6 months ago, upto date their is no… https://t.co/bTJZcq8hsW","trash! Asked change mobile bank number 6 months ago, upto date no…"
2022-09-04 01:31:23+00:00,Kathigani,@_fels1 @alexmwanzo @KCBGroup 😂😂😂,😂😂😂
2022-09-04 00:51:12+00:00,Anthony Kipkoech,"@alexmwanzo @KCBGroup Once I almost got arrested kwa mhindi. I have ordered my fertilizer, wameweka kwa pick-up, na… https://t.co/Af2BASZB1T","Once I almost got arrested kwa mhindi. I ordered fertilizer, wameweka kwa pick-up, na…"
2022-09-04 00:48:11+00:00,Anthony Kipkoech,@LGachegua @AltonOdhiambo @alexmwanzo @KCBGroup We are now 3,We 3
2022-09-04 00:47:47+00:00,Anthony Kipkoech,@AltonOdhiambo @LGachegua @alexmwanzo @KCBGroup Mimi pia. And no staff seem to have a reason why it is not working,Mimi pia. And staff seem reason working
2022-09-04 00:42:39+00:00,Anthony Kipkoech,@alexmwanzo @KCBGroup That app is jinxed. I stopped uninstalled it when i couldn't activate it because the OTP never get generated,That app jinxed. I stopped uninstalled activate OTP never get generated
2022-09-04 00:27:27+00:00,Chris,"@CEOobadiila @kiptum_joash @KCBGroup Kila mtu hulilia  @KCBGroup so which ""best"" service if them are you talking ab… https://t.co/NIW71mO30B","Kila mtu hulilia ""best"" service talking ab…"
2022-09-04 00:21:59+00:00,Chris,@Ishah_ofGod @kiptum_joash @KCBGroup @AbsaKenya So far i can say that @KeEquityBank is the best bank...staki izo zi… https://t.co/8gVaAiO0rn,So far say best bank...staki izo zi…
2022-09-03 23:41:46+00:00,Ustadh,@KCBGroup @alexmwanzo Kwani mkijibu Kila mtu mtaumwa na makwapa...saaaitan!!,Kwani mkijibu Kila mtu mtaumwa na makwapa...saaaitan!!
